creditLimit,amount,isCardPresent,merchantCategoryCode,transactionType,geoLocation,timeOfDay,isForeignTransaction,paymentDueInDays,lastPaymentAmount,isFlaggedFraud,availableCredit,isFraud
17391,2889,True,Electronics,Bill Payment,"New York, US",00:45,1,28,5138,0,14502,1
19899,4275,False,Travel,Cash Advance,"London, UK",02:06,0,53,1403,0,15624,1
18801,1481,True,Electronics,Cash Advance,"New York, US",12:30,0,2,5508,0,17320,0
19700,607,False,Travel,Bill Payment,"New York, US",19:34,0,10,6034,0,19093,0
8358,672,True,Pharmacy,Purchase,"London, UK",15:54,0,22,4088,0,7686,0
18671,3316,True,Groceries,Bill Payment,"New York, US",06:16,0,24,7676,0,15355,0
18502,17,True,Electronics,Bill Payment,"London, UK",04:50,1,11,7435,0,18485,0
8637,2874,False,Groceries,Cash Advance,"Berlin, DE",23:34,0,0,9307,0,5763,0
1660,2595,True,Restaurants,Bill Payment,"Los Angeles, US",04:37,0,3,9912,0,0,0
9907,2485,False,Clothing,Cash Advance,"London, UK",01:27,0,51,8612,0,7422,0
7922,616,False,Clothing,Cash Advance,"Los Angeles, US",18:52,0,0,4175,0,7306,0
12953,3206,False,Travel,Bill Payment,"Chicago, US",20:31,0,5,7486,0,9747,1
19913,2850,True,Pharmacy,Bill Payment,"London, UK",17:38,0,33,8046,0,17063,0
4970,4408,False,Pharmacy,Bill Payment,"Berlin, DE",08:02,1,26,8425,0,562,1
4407,3808,True,Electronics,Bill Payment,"Chicago, US",07:19,0,44,8501,0,599,0
10046,2073,True,Clothing,Cash Advance,"London, UK",05:38,0,15,6534,0,7973,0
15547,525,False,Groceries,Bill Payment,"New York, US",15:15,0,10,801,0,15022,0
5760,3174,False,Clothing,Cash Advance,"Chicago, US",05:55,0,13,524,0,2586,1
19281,1474,False,Clothing,Cash Advance,"Delhi, IN",08:56,0,37,2760,1,17807,1
14465,2426,False,Fuel,Purchase,"Delhi, IN",08:19,0,47,6948,0,12039,0
5087,4984,False,Clothing,Cash Advance,"Delhi, IN",07:27,0,48,8613,0,103,1
8607,3275,True,Groceries,Purchase,"Chicago, US",07:52,0,9,8420,0,5332,0
5019,3339,True,Clothing,Bill Payment,"Los Angeles, US",03:17,0,52,8129,0,1680,0
1815,2008,False,Electronics,Purchase,"London, UK",05:20,0,53,1490,0,0,0
13563,4558,False,Clothing,Bill Payment,"New York, US",07:41,0,57,722,0,9005,1
14292,2413,False,Restaurants,Cash Advance,"New York, US",16:04,0,12,9019,0,11879,0
17158,2152,True,Clothing,Purchase,"Chicago, US",04:33,0,44,2316,0,15006,0
1922,3183,True,Travel,Bill Payment,"Delhi, IN",11:43,1,33,5012,0,0,1
13929,428,False,Pharmacy,Bill Payment,"Berlin, DE",16:45,0,32,9310,1,13501,1
15925,4565,False,Fuel,Purchase,"New York, US",16:07,0,54,4267,0,11360,1
18648,1015,True,Utilities,Purchase,"Berlin, DE",21:54,1,32,6939,0,17633,1
11979,1605,True,Groceries,Bill Payment,"Berlin, DE",20:05,0,38,6072,0,10374,0
3722,870,False,Pharmacy,Bill Payment,"New York, US",03:12,0,12,7808,0,2852,0
6355,2728,False,Pharmacy,Cash Advance,"Los Angeles, US",04:36,0,16,9186,0,3627,0
14301,2853,True,Clothing,Bill Payment,"New York, US",10:44,0,8,7687,0,11448,0
3550,886,True,Clothing,Purchase,"New York, US",13:52,0,12,1996,0,2664,0
12141,2609,True,Electronics,Bill Payment,"London, UK",10:56,0,15,9150,0,9532,0
19057,1274,True,Utilities,Bill Payment,"New York, US",13:26,0,36,4345,0,17783,0
12284,4427,True,Electronics,Purchase,"London, UK",21:53,0,53,6210,1,7857,1
19050,1956,False,Travel,Cash Advance,"Delhi, IN",18:30,0,29,1946,0,17094,0
2384,587,False,Utilities,Bill Payment,"Los Angeles, US",19:41,1,38,2833,0,1797,0
9252,201,True,Pharmacy,Purchase,"Berlin, DE",11:14,0,32,9250,0,9051,0
8238,4550,True,Fuel,Purchase,"New York, US",04:26,0,39,4476,0,3688,0
7026,3618,True,Groceries,Purchase,"Los Angeles, US",22:45,0,5,7979,0,3408,0
11482,826,True,Groceries,Purchase,"Berlin, DE",11:26,0,11,3681,0,10656,0
14801,111,False,Pharmacy,Cash Advance,"Los Angeles, US",16:49,1,1,8830,0,14690,0
17120,2912,False,Groceries,Purchase,"Berlin, DE",04:02,0,32,2043,0,14208,0
16580,3900,False,Travel,Bill Payment,"Berlin, DE",06:17,0,14,7252,0,12680,1
9664,908,False,Travel,Cash Advance,"Los Angeles, US",20:01,0,16,7597,0,8756,0
18342,3716,True,Clothing,Purchase,"Chicago, US",04:31,0,51,3626,0,14626,0
1493,3690,True,Fuel,Bill Payment,"London, UK",06:34,0,34,239,0,0,0
17465,555,False,Groceries,Cash Advance,"Berlin, DE",05:45,0,30,6183,0,16910,0
7999,1904,True,Groceries,Bill Payment,"Berlin, DE",12:04,0,29,2871,0,6095,0
14833,107,False,Clothing,Cash Advance,"Berlin, DE",01:12,0,58,2202,0,14726,0
3970,3337,True,Fuel,Purchase,"Berlin, DE",02:00,0,37,1171,0,633,0
1011,2535,True,Utilities,Bill Payment,"Los Angeles, US",08:35,0,15,717,0,0,0
16551,2227,False,Fuel,Purchase,"Berlin, DE",01:52,0,41,4920,0,14324,0
18145,3294,True,Fuel,Cash Advance,"Delhi, IN",00:54,0,44,5131,0,14851,0
4185,1394,True,Pharmacy,Purchase,"New York, US",23:04,0,39,3824,0,2791,0
17409,2685,True,Electronics,Purchase,"Berlin, DE",10:22,0,16,7702,0,14724,0
2806,2836,False,Fuel,Bill Payment,"Los Angeles, US",17:38,0,59,9332,0,0,0
6664,167,True,Restaurants,Purchase,"Berlin, DE",08:11,0,6,4203,0,6497,0
15126,2711,True,Travel,Purchase,"Los Angeles, US",23:16,0,55,7851,0,12415,0
13894,3625,True,Fuel,Purchase,"Berlin, DE",07:20,0,4,38,0,10269,0
6154,2348,False,Electronics,Cash Advance,"New York, US",00:10,0,39,9769,0,3806,0
14767,1405,True,Pharmacy,Bill Payment,"Berlin, DE",14:10,0,26,2781,0,13362,0
16226,1526,True,Pharmacy,Bill Payment,"Delhi, IN",21:46,0,0,47,0,14700,0
2525,4410,False,Utilities,Purchase,"Berlin, DE",15:25,0,1,2394,0,0,1
1760,4912,True,Restaurants,Bill Payment,"Berlin, DE",12:24,0,3,5975,0,0,0
17978,4839,True,Electronics,Cash Advance,"Los Angeles, US",13:46,0,0,9026,0,13139,0
14880,2775,True,Electronics,Cash Advance,"Los Angeles, US",01:49,0,28,3549,0,12105,0
2055,826,False,Clothing,Purchase,"Berlin, DE",13:28,0,20,5666,0,1229,0
11046,1125,True,Electronics,Purchase,"Delhi, IN",12:07,0,41,4863,0,9921,0
4083,569,True,Electronics,Cash Advance,"Los Angeles, US",14:38,0,34,2852,0,3514,0
16678,1959,False,Groceries,Cash Advance,"Delhi, IN",08:14,0,33,935,0,14719,0
13108,3740,False,Travel,Cash Advance,"Los Angeles, US",18:56,1,38,3056,0,9368,1
10650,2110,True,Clothing,Purchase,"New York, US",09:58,0,1,783,0,8540,0
6957,4465,True,Clothing,Cash Advance,"Delhi, IN",20:43,0,24,8081,0,2492,0
6255,4190,True,Groceries,Purchase,"New York, US",15:28,0,5,9001,0,2065,0
10411,4095,False,Restaurants,Cash Advance,"New York, US",05:04,0,7,5121,0,6316,1
17344,2931,True,Groceries,Cash Advance,"Los Angeles, US",23:15,0,34,7220,0,14413,0
10691,764,False,Clothing,Bill Payment,"Delhi, IN",00:10,0,52,1753,0,9927,0
19214,3361,True,Restaurants,Cash Advance,"Chicago, US",22:18,1,18,982,0,15853,1
4395,3451,False,Clothing,Purchase,"New York, US",05:57,0,8,9275,0,944,1
2203,2148,False,Fuel,Cash Advance,"New York, US",06:30,0,32,959,0,55,0
4044,3396,False,Restaurants,Bill Payment,"New York, US",06:08,0,7,9918,0,648,1
8272,4425,True,Clothing,Cash Advance,"Los Angeles, US",12:00,0,37,7000,0,3847,0
4514,3720,False,Groceries,Cash Advance,"Los Angeles, US",06:29,0,31,7444,0,794,1
10990,4802,False,Clothing,Cash Advance,"New York, US",03:14,0,22,643,0,6188,1
7192,221,True,Groceries,Purchase,"Berlin, DE",21:25,1,33,3678,0,6971,0
11767,1862,False,Restaurants,Cash Advance,"Los Angeles, US",07:43,0,22,3895,0,9905,0
17528,2615,False,Groceries,Cash Advance,"Los Angeles, US",19:21,0,45,259,0,14913,0
8507,1022,True,Restaurants,Cash Advance,"Los Angeles, US",16:12,0,31,1155,0,7485,0
5857,110,False,Electronics,Bill Payment,"London, UK",16:52,0,0,2102,0,5747,0
13118,4245,True,Travel,Purchase,"Delhi, IN",04:51,0,6,9298,0,8873,0
18761,3849,True,Utilities,Purchase,"Los Angeles, US",01:42,0,42,3359,0,14912,0
4146,699,True,Restaurants,Bill Payment,"London, UK",08:46,0,47,1403,0,3447,0
18177,108,False,Utilities,Purchase,"London, UK",00:23,0,23,3385,0,18069,0
6756,389,True,Pharmacy,Bill Payment,"Los Angeles, US",08:54,0,1,456,0,6367,0
5414,425,False,Utilities,Cash Advance,"Berlin, DE",17:06,0,57,9406,0,4989,0
18494,2495,False,Electronics,Purchase,"London, UK",21:18,0,17,244,0,15999,0
4937,2966,False,Electronics,Cash Advance,"Chicago, US",18:14,0,18,4873,0,1971,0
4963,2704,False,Electronics,Cash Advance,"London, UK",22:55,0,41,4356,0,2259,0
6897,2000,True,Utilities,Purchase,"Delhi, IN",20:01,0,35,4252,0,4897,0
9974,3576,True,Electronics,Cash Advance,"London, UK",12:04,0,55,9985,0,6398,0
15377,1528,False,Restaurants,Cash Advance,"Los Angeles, US",04:34,0,27,5385,0,13849,0
18500,4054,False,Utilities,Bill Payment,"Berlin, DE",23:32,1,34,8586,0,14446,1
17056,2027,True,Utilities,Purchase,"New York, US",14:33,0,31,3124,0,15029,0
2750,2369,True,Pharmacy,Cash Advance,"Chicago, US",02:49,0,12,4407,0,381,0
5027,2767,True,Groceries,Bill Payment,"London, UK",15:50,1,5,6390,0,2260,1
12528,1856,False,Electronics,Purchase,"Berlin, DE",01:08,0,28,7124,0,10672,0
6745,447,True,Fuel,Cash Advance,"Chicago, US",10:10,0,9,963,0,6298,0
10679,1598,True,Electronics,Cash Advance,"Delhi, IN",07:26,0,58,603,0,9081,0
6938,210,True,Pharmacy,Cash Advance,"London, UK",17:07,0,39,732,0,6728,0
13150,849,False,Groceries,Cash Advance,"London, UK",20:14,0,9,5836,0,12301,0
14406,1652,True,Groceries,Cash Advance,"Chicago, US",03:29,0,33,6769,0,12754,0
18743,1917,True,Travel,Purchase,"London, UK",21:49,0,19,5530,0,16826,0
5853,3530,True,Travel,Purchase,"London, UK",05:06,0,46,5506,0,2323,0
19325,1919,False,Utilities,Bill Payment,"New York, US",12:50,0,32,9749,0,17406,0
4148,577,False,Electronics,Bill Payment,"Chicago, US",17:27,1,10,9691,1,3571,1
17243,689,True,Electronics,Bill Payment,"Los Angeles, US",03:42,0,23,1468,0,16554,0
8933,790,False,Clothing,Purchase,"Los Angeles, US",10:53,0,32,7589,0,8143,0
10436,1356,False,Utilities,Purchase,"Delhi, IN",10:24,0,59,1915,0,9080,0
18669,1688,True,Clothing,Purchase,"New York, US",18:44,0,56,3396,1,16981,1
7474,350,False,Travel,Cash Advance,"Chicago, US",05:20,0,21,8831,0,7124,0
15679,2718,True,Electronics,Purchase,"Chicago, US",01:52,1,47,9557,1,12961,1
12228,3540,False,Clothing,Purchase,"New York, US",22:01,1,11,8464,1,8688,1
1770,4522,False,Fuel,Cash Advance,"New York, US",23:31,0,29,6474,0,0,1
2843,4423,True,Restaurants,Bill Payment,"Delhi, IN",16:25,0,31,6883,0,0,0
1073,1130,True,Travel,Bill Payment,"Los Angeles, US",15:00,0,43,808,0,0,0
19044,4351,True,Travel,Bill Payment,"Berlin, DE",07:23,0,18,6637,0,14693,0
17059,4540,False,Groceries,Cash Advance,"Chicago, US",03:06,0,44,2919,0,12519,1
9000,4209,False,Electronics,Cash Advance,"Berlin, DE",20:19,0,39,9398,0,4791,1
14273,4785,False,Travel,Cash Advance,"New York, US",07:00,0,1,1132,0,9488,1
17121,991,False,Travel,Purchase,"Chicago, US",03:17,0,58,8943,0,16130,0
1331,1874,True,Pharmacy,Bill Payment,"Los Angeles, US",16:36,0,50,504,0,0,0
18805,4142,True,Clothing,Cash Advance,"Chicago, US",20:10,0,13,8370,0,14663,0
8512,4853,True,Fuel,Cash Advance,"Berlin, DE",21:49,0,54,6325,0,3659,0
5931,1377,True,Utilities,Bill Payment,"Chicago, US",02:21,0,58,6801,0,4554,0
13742,1227,True,Electronics,Bill Payment,"New York, US",11:14,0,32,8999,0,12515,0
14426,564,False,Pharmacy,Purchase,"New York, US",21:58,0,31,2144,0,13862,0
6113,2888,False,Restaurants,Bill Payment,"New York, US",06:29,0,56,208,0,3225,0
9419,1341,True,Fuel,Cash Advance,"Los Angeles, US",05:28,0,57,3959,0,8078,0
3881,3738,False,Restaurants,Purchase,"London, UK",07:28,0,40,5544,0,143,1
14145,1438,False,Groceries,Bill Payment,"Los Angeles, US",03:22,0,18,43,0,12707,0
14556,95,False,Travel,Purchase,"New York, US",02:11,0,13,4841,0,14461,0
3575,3297,True,Clothing,Cash Advance,"Delhi, IN",22:21,0,3,5660,0,278,0
13714,949,False,Fuel,Cash Advance,"Chicago, US",14:25,1,1,7896,0,12765,0
7185,4649,True,Pharmacy,Cash Advance,"Chicago, US",14:04,0,9,9129,0,2536,0
9656,2693,False,Restaurants,Cash Advance,"Berlin, DE",13:37,0,58,2589,0,6963,0
6741,4162,False,Electronics,Purchase,"Chicago, US",16:12,0,28,7415,0,2579,1
17661,3282,True,Groceries,Purchase,"Berlin, DE",18:13,0,14,4315,0,14379,0
1065,1498,True,Pharmacy,Cash Advance,"Chicago, US",19:53,0,30,3017,0,0,0
5262,4761,True,Utilities,Purchase,"Delhi, IN",20:07,0,32,9198,0,501,0
6704,2732,True,Groceries,Cash Advance,"Berlin, DE",23:19,0,28,3745,0,3972,0
16355,2744,False,Travel,Cash Advance,"New York, US",18:22,0,10,1911,0,13611,0
9594,4276,True,Travel,Bill Payment,"London, UK",18:04,0,47,5565,0,5318,0
13175,2882,True,Restaurants,Purchase,"Chicago, US",15:09,0,44,5263,0,10293,0
13696,202,False,Restaurants,Bill Payment,"Berlin, DE",14:40,0,39,4124,0,13494,0
7255,1499,False,Groceries,Cash Advance,"London, UK",22:58,0,58,8953,0,5756,0
8441,3087,False,Restaurants,Bill Payment,"Berlin, DE",15:20,0,8,4216,0,5354,1
15986,3114,True,Travel,Cash Advance,"Los Angeles, US",19:56,1,46,8206,0,12872,1
14350,2591,True,Groceries,Cash Advance,"Los Angeles, US",06:58,0,56,4919,0,11759,0
15440,1949,False,Groceries,Cash Advance,"Chicago, US",13:45,0,57,4567,0,13491,0
8960,3605,False,Utilities,Purchase,"New York, US",13:46,0,28,1705,0,5355,1
18821,3964,False,Electronics,Cash Advance,"Delhi, IN",17:27,0,36,8083,0,14857,1
14665,694,True,Electronics,Cash Advance,"Berlin, DE",03:58,0,20,2734,0,13971,0
7629,1720,False,Restaurants,Purchase,"Chicago, US",20:22,0,30,4097,0,5909,0
14828,3934,True,Pharmacy,Purchase,"Los Angeles, US",15:42,0,52,1055,0,10894,0
5541,3733,True,Restaurants,Cash Advance,"Los Angeles, US",03:14,0,21,4974,0,1808,0
8876,2660,False,Pharmacy,Purchase,"Berlin, DE",19:07,0,51,1333,0,6216,0
14311,1722,True,Travel,Cash Advance,"Berlin, DE",23:03,0,17,7977,0,12589,0
15588,4052,True,Pharmacy,Bill Payment,"Berlin, DE",17:00,0,1,5789,0,11536,0
17648,2292,True,Travel,Purchase,"London, UK",02:30,0,59,3336,0,15356,0
13380,4200,True,Electronics,Bill Payment,"Delhi, IN",07:53,1,21,645,0,9180,1
10877,2699,True,Groceries,Cash Advance,"Berlin, DE",02:21,0,36,2816,0,8178,0
18818,3375,True,Fuel,Purchase,"Berlin, DE",02:31,0,19,3468,0,15443,0
6097,1011,False,Clothing,Purchase,"Chicago, US",18:52,0,47,2821,0,5086,0
19044,1042,True,Clothing,Cash Advance,"New York, US",03:51,0,47,8802,0,18002,0
19738,1558,False,Utilities,Purchase,"London, UK",15:11,0,53,1180,0,18180,0
7461,1208,True,Fuel,Purchase,"Delhi, IN",21:48,0,3,4289,0,6253,0
8044,1681,False,Pharmacy,Purchase,"London, UK",03:49,1,25,7674,0,6363,1
6497,3622,False,Utilities,Bill Payment,"Berlin, DE",22:09,0,19,7751,0,2875,1
14751,3353,False,Restaurants,Cash Advance,"New York, US",02:46,0,21,4520,0,11398,1
10304,1679,True,Clothing,Cash Advance,"Berlin, DE",16:49,0,42,1830,0,8625,0
11426,3597,True,Utilities,Cash Advance,"Los Angeles, US",11:51,0,19,9016,0,7829,0
12058,2746,True,Clothing,Purchase,"Berlin, DE",00:20,0,28,2590,0,9312,0
12260,3546,True,Fuel,Purchase,"Chicago, US",17:32,0,47,8204,0,8714,0
19563,2994,True,Utilities,Purchase,"Chicago, US",01:30,0,56,6214,0,16569,0
1634,781,True,Fuel,Cash Advance,"New York, US",18:50,0,30,3122,0,853,0
11057,946,False,Electronics,Bill Payment,"Berlin, DE",08:12,0,22,4672,0,10111,0
14345,3429,True,Groceries,Cash Advance,"Chicago, US",13:09,0,43,4652,1,10916,1
11147,3099,True,Travel,Cash Advance,"Chicago, US",21:46,0,37,624,0,8048,0
19602,548,True,Pharmacy,Bill Payment,"Berlin, DE",10:25,0,15,2027,0,19054,0
2389,2208,False,Electronics,Purchase,"London, UK",11:05,0,18,4660,0,181,0
14071,2985,False,Clothing,Purchase,"New York, US",16:22,0,10,4536,0,11086,0
12322,2591,False,Travel,Cash Advance,"London, UK",01:07,0,11,9497,0,9731,0
5276,2175,False,Electronics,Bill Payment,"Chicago, US",03:30,0,35,143,0,3101,0
13306,1798,True,Electronics,Cash Advance,"Berlin, DE",22:46,0,12,3829,0,11508,0
2249,1881,True,Fuel,Cash Advance,"Delhi, IN",21:10,0,1,271,0,368,0
18629,3057,False,Travel,Bill Payment,"Berlin, DE",15:52,0,50,5466,0,15572,1
9245,2258,False,Electronics,Bill Payment,"Delhi, IN",11:13,0,10,3123,0,6987,0
12102,2198,True,Fuel,Purchase,"London, UK",21:06,0,0,7896,0,9904,0
17226,31,False,Restaurants,Cash Advance,"Los Angeles, US",19:13,0,40,2041,0,17195,0
11588,612,False,Travel,Bill Payment,"Berlin, DE",16:22,1,9,2642,0,10976,0
1442,4398,False,Pharmacy,Bill Payment,"Los Angeles, US",05:48,0,2,5574,0,0,1
7976,3011,False,Utilities,Bill Payment,"New York, US",12:16,0,7,1529,0,4965,1
5675,2913,True,Electronics,Bill Payment,"Delhi, IN",01:56,0,15,2635,0,2762,0
12803,3803,False,Clothing,Cash Advance,"Delhi, IN",03:08,0,35,8855,0,9000,1
8953,2813,True,Restaurants,Cash Advance,"London, UK",09:06,1,42,452,0,6140,1
5377,683,False,Fuel,Cash Advance,"Berlin, DE",13:24,0,39,6912,0,4694,0
11599,257,False,Electronics,Bill Payment,"Chicago, US",02:33,0,38,6598,0,11342,0
8058,940,True,Clothing,Purchase,"New York, US",22:53,0,19,2543,0,7118,0
18206,2895,True,Fuel,Bill Payment,"London, UK",03:45,0,46,4695,0,15311,0
12894,3186,False,Fuel,Cash Advance,"Los Angeles, US",04:20,0,54,4284,0,9708,1
3939,777,False,Utilities,Cash Advance,"Berlin, DE",00:27,0,59,5693,0,3162,0
2031,2733,False,Clothing,Cash Advance,"Chicago, US",22:39,0,7,1231,0,0,0
11208,732,True,Fuel,Purchase,"New York, US",23:54,0,9,4579,0,10476,0
1562,2043,False,Travel,Purchase,"Berlin, DE",09:49,0,50,7236,0,0,0
11730,970,False,Utilities,Cash Advance,"Chicago, US",22:35,0,36,6740,0,10760,0
17724,103,True,Restaurants,Bill Payment,"Los Angeles, US",02:03,0,31,5808,0,17621,0
17152,1084,False,Utilities,Cash Advance,"London, UK",13:26,0,26,3506,0,16068,0
14998,4863,False,Restaurants,Cash Advance,"London, UK",07:10,0,30,3616,0,10135,1
19680,3071,False,Groceries,Purchase,"Delhi, IN",13:47,0,2,8150,0,16609,1
17618,3749,True,Utilities,Purchase,"Berlin, DE",19:52,0,38,1849,0,13869,0
10308,372,False,Utilities,Purchase,"London, UK",20:05,0,5,7004,0,9936,0
10609,679,False,Pharmacy,Purchase,"Delhi, IN",04:21,0,16,1769,0,9930,0
18675,202,False,Electronics,Cash Advance,"London, UK",15:27,0,9,6822,0,18473,0
9720,89,False,Utilities,Bill Payment,"New York, US",00:22,0,20,5861,0,9631,0
11172,1997,True,Fuel,Cash Advance,"Berlin, DE",16:23,0,28,8440,0,9175,0
15457,4495,False,Pharmacy,Cash Advance,"Los Angeles, US",19:28,0,28,5062,0,10962,1
3939,188,False,Electronics,Bill Payment,"Berlin, DE",09:30,0,19,6588,0,3751,0
15345,4748,False,Pharmacy,Cash Advance,"Berlin, DE",02:46,0,14,3164,0,10597,1
17158,1555,False,Pharmacy,Bill Payment,"Chicago, US",16:47,0,1,2825,0,15603,0
6435,4683,True,Restaurants,Purchase,"Los Angeles, US",23:30,0,32,2835,0,1752,0
6392,230,False,Restaurants,Purchase,"Los Angeles, US",19:10,0,11,236,0,6162,0
8972,3553,False,Fuel,Purchase,"Delhi, IN",19:22,0,12,7816,0,5419,1
18617,55,True,Travel,Bill Payment,"Delhi, IN",20:25,0,43,6853,1,18562,1
15799,4367,False,Clothing,Cash Advance,"New York, US",05:33,0,43,5907,0,11432,1
16052,4032,True,Fuel,Purchase,"Chicago, US",22:04,0,38,5695,0,12020,0
7044,1124,False,Fuel,Purchase,"London, UK",11:25,0,38,8823,0,5920,0
15415,3141,True,Groceries,Cash Advance,"London, UK",17:42,0,37,3135,0,12274,0
18274,3371,True,Clothing,Purchase,"Los Angeles, US",15:47,0,44,6447,0,14903,0
14858,1553,False,Pharmacy,Purchase,"Berlin, DE",07:49,1,20,2350,0,13305,1
18572,116,True,Pharmacy,Bill Payment,"New York, US",21:10,0,40,191,0,18456,0
6644,3614,True,Utilities,Cash Advance,"Berlin, DE",02:00,0,15,5804,0,3030,0
18124,4419,False,Pharmacy,Bill Payment,"Chicago, US",03:56,1,33,1296,0,13705,1
18753,2611,False,Travel,Purchase,"London, UK",06:57,0,26,8626,0,16142,0
19384,360,False,Pharmacy,Purchase,"Los Angeles, US",05:49,0,42,6849,0,19024,0
18855,28,False,Electronics,Cash Advance,"New York, US",14:46,0,2,5993,0,18827,0
18920,3838,False,Clothing,Purchase,"Chicago, US",04:37,0,8,2251,0,15082,1
17702,3534,False,Travel,Bill Payment,"Berlin, DE",06:32,0,43,8076,0,14168,1
6153,1419,False,Fuel,Bill Payment,"Los Angeles, US",16:09,0,33,2586,0,4734,0
2894,4040,False,Fuel,Cash Advance,"Los Angeles, US",15:28,0,18,3161,0,0,1
8991,2917,False,Fuel,Cash Advance,"Berlin, DE",21:17,0,37,626,0,6074,0
16439,1295,True,Fuel,Purchase,"New York, US",07:09,0,25,2087,0,15144,0
10467,3630,True,Fuel,Cash Advance,"New York, US",12:38,0,22,3652,0,6837,0
6935,2076,True,Clothing,Cash Advance,"New York, US",07:18,0,17,8351,0,4859,0
18107,4840,True,Utilities,Purchase,"New York, US",13:21,0,44,9315,0,13267,0
3329,3678,True,Clothing,Purchase,"Chicago, US",21:53,0,45,9459,0,0,0
10327,3154,True,Utilities,Bill Payment,"New York, US",17:00,0,39,8527,0,7173,0
3770,1779,True,Clothing,Bill Payment,"New York, US",23:08,0,40,1865,0,1991,0
5846,4676,False,Travel,Cash Advance,"New York, US",18:02,0,44,7673,0,1170,1
17651,3895,True,Fuel,Purchase,"Chicago, US",20:51,0,48,1403,0,13756,0
17276,2499,True,Restaurants,Cash Advance,"London, UK",19:46,0,37,499,0,14777,0
15633,4529,True,Clothing,Bill Payment,"Los Angeles, US",06:02,0,51,6408,0,11104,0
14628,374,True,Restaurants,Cash Advance,"Delhi, IN",05:49,0,9,1846,0,14254,0
1569,2266,True,Pharmacy,Bill Payment,"Berlin, DE",12:01,1,42,2879,0,0,1
2973,1132,False,Groceries,Bill Payment,"Los Angeles, US",04:28,0,9,3854,0,1841,0
3822,1843,True,Pharmacy,Cash Advance,"Chicago, US",23:05,0,20,2083,0,1979,0
1270,1574,True,Electronics,Bill Payment,"Berlin, DE",04:24,0,37,9123,0,0,0
17320,4445,False,Clothing,Bill Payment,"New York, US",15:23,0,37,2624,0,12875,1
8641,788,True,Restaurants,Purchase,"Chicago, US",08:37,0,46,8224,0,7853,0
9930,1546,False,Groceries,Cash Advance,"London, UK",20:13,0,6,7744,0,8384,0
7680,4122,False,Travel,Cash Advance,"Delhi, IN",18:07,1,56,9338,0,3558,1
2257,4955,False,Electronics,Cash Advance,"London, UK",09:32,1,11,2949,0,0,1
9250,370,True,Utilities,Bill Payment,"New York, US",14:47,0,51,4954,0,8880,0
6370,4980,True,Pharmacy,Bill Payment,"Chicago, US",03:37,0,40,2500,0,1390,0
5858,4375,False,Fuel,Bill Payment,"Chicago, US",10:29,0,32,6217,0,1483,1
9581,1703,True,Clothing,Cash Advance,"New York, US",10:21,0,24,7018,0,7878,0
14491,1658,True,Clothing,Purchase,"New York, US",21:22,0,27,1049,0,12833,0
13436,1929,False,Fuel,Cash Advance,"Delhi, IN",03:17,0,23,689,0,11507,0
13870,4056,False,Pharmacy,Cash Advance,"London, UK",09:19,0,47,3125,0,9814,1
17504,607,True,Pharmacy,Cash Advance,"New York, US",04:57,0,30,4301,0,16897,0
7908,2577,False,Utilities,Purchase,"New York, US",12:35,1,17,7360,0,5331,1
11844,4125,False,Travel,Cash Advance,"London, UK",04:16,0,22,1826,0,7719,1
19687,323,True,Electronics,Purchase,"New York, US",09:29,0,6,7196,0,19364,0
5861,1877,True,Clothing,Purchase,"Berlin, DE",23:59,0,49,7838,0,3984,0
